timestamp,author_channel_id,display_name,message_text,message_sentiment,message_summary,message_type,super_chat_amount,video_offset_sec
2026-04-26T20:02:54.719Z,UCo6hzkx8xaVT-Zv3w3eYg4g,@awesomeadi2,Razork always throwing like it’s baseball,neutral,razork always throwing,textMessageEvent,,22603.775
2026-04-26T20:02:55.482Z,UCW1dMoFnfkRsElSRMl_eS8Q,@Katenkiokotsu,this game is done,neutral,this game is,textMessageEvent,,22604.578
2026-04-26T20:02:56.328Z,UCKrZ4xu0OHtQOoEllw_3Nug,@MrDrpepperface,@ThatoneperonD lol yeah i like to think it feels less stressful,positive/humor,laughing reaction,textMessageEvent,,22605.384
2026-04-26T20:02:59.027Z,UCn4FHZAk-M2KqHU0IESV6tg,@akashdatta2002,canna will play gnar in game 3,neutral,canna will play,textMessageEvent,,22608.045
2026-04-26T20:03:00.184Z,UCym5pgJxAC2vrtskf7Qxr5A,@Bazinac007,keeping razork every single time is the biggest mistake razork is the problem since he joined lol,positive/humor,laughing reaction,textMessageEvent,,22609.16
2026-04-26T20:03:05.476Z,UC7aaF0f6n9B27JrqRkP7L7A,@Danny-hu9tv,WE need game 3,neutral,we need game,textMessageEvent,,22614.447
2026-04-26T20:03:07.477Z,UCZZwvHziMCfZ45z7JwKGRnQ,@FadaNazarulloh,crowd buff is real,neutral,crowd buff is,textMessageEvent,,22616.592
2026-04-26T20:03:10.465Z,UCaUrKWNHTVbzVb1VqVBTYRg,@businesstime15,yeah razork could've just power farmed with his lead,neutral,yeah razork could've,textMessageEvent,,22619.564
2026-04-26T20:03:17.076Z,UC97NnlSd410aiIXFG8QtupA,@trsntyllj4476,Go KC ,neutral,go kc,textMessageEvent,,22625.885
2026-04-26T20:03:24.379Z,UCXoh5DFV95M3TZTUM93avYA,@thatonekid304,lec can't use nocturne properly at all,neutral,lec can't use,textMessageEvent,,22633.49
2026-04-26T20:03:26.294Z,UCZp0jR3owMGA9lGos8k3nTw,@tylerlarson5383,pretty sure sion ulted into the wall there,neutral,pretty sure sion,textMessageEvent,,22635.42
2026-04-26T20:03:26.741Z,UCkL7VTM_rkyiS_GMvGdpuag,@Handle8795,jg diff by Yike,neutral,jg diff by,textMessageEvent,,22635.785
2026-04-26T20:03:29.160Z,UCx0Y6Oqngda5W7uJovdgJ9A,@homur7483,@vaccanex2341 yeah i been saying this since his second year in the league and theyre still keeping him he must have some blackmail on fnc management,neutral,vaccanex2341 yeah i,textMessageEvent,,22638.176
2026-04-26T20:03:33.991Z,UCpgIrFMt9TFvQfIPCKKljaw,@lazarpavicevic3995,Razork entire family regreting him,neutral,razork entire family,textMessageEvent,,22642.874
2026-04-26T20:03:34.122Z,UCXqOfa7BCzWjaVxYBUuGlMQ,@therosecats5298,"This is why teams weren't overextending or storming bases too early, overestimating your opponents and having 1 player dive in alone is the most common seal of League Death",neutral,this is why,textMessageEvent,,22643.003
2026-04-26T20:03:39.352Z,UC_lOr0OovCrE3nAIxYHzsyA,@orlandoblacksmith5297,0/4 but almost 700 gold up. fnc never ceases to amaze and disappoint,neutral,0 4 but,textMessageEvent,,22648.402
2026-04-26T20:03:39.524Z,UCn4FHZAk-M2KqHU0IESV6tg,@akashdatta2002,why would he flash??,questioning,question,textMessageEvent,,22648.611
2026-04-26T20:03:41.797Z,UCFSFDpfZX55U0eIlWs0JniA,@TangibleHazelnut7,Razork shouldn’t play nocturne… ,neutral,razork shouldn t,textMessageEvent,,22650.885
2026-04-26T20:03:45.531Z,UCIYbG6Hzl5m_1M9VHRaQuWA,@AAA4722-s7o,yh this kha zix is very strong now even tho he was behind whole game,neutral,yh this kha,textMessageEvent,,22654.32
2026-04-26T20:03:47.305Z,UCKrZ4xu0OHtQOoEllw_3Nug,@MrDrpepperface,KC time to squeeze them,neutral,kc time to,textMessageEvent,,22656.285
2026-04-26T20:03:47.331Z,UCRYEZn34ZL2OpPiV6ySbDGA,@ranger94,@lazarpavicevic3995 chilll ,neutral,lazarpavicevic3995 chilll,textMessageEvent,,22656.31
2026-04-26T20:03:51.475Z,UCQubT6bMyMee6qjiA0-JlgQ,@kyo6805,"Upset is the potential ADC , give him all the gold and watch him do nothing with it ,lol.",positive/humor,laughing reaction,textMessageEvent,,22660.5
2026-04-26T20:03:52.677Z,UClxcyx2_nnjUM9RhkJr36sg,@leonidasvarthalitis4370,at this point they are trolling,neutral,at this point,textMessageEvent,,22661.748
2026-04-26T20:03:54.057Z,UCiE5Zg6REuMp9fwzeZ7SqZg,@teddygustiar387,careful my friend they might be baiting the odds,neutral,careful my friend,textMessageEvent,,22663.164
2026-04-26T20:03:57.734Z,UC0jXoW0AtRP3crDUsAtb_qw,@PanPalema,-1,neutral,1,textMessageEvent,,22666.759
2026-04-26T20:03:58.350Z,UCtfYOoRXSdM4X_7lKZ0pzkw,@Pannister,Game3 is coming ,neutral,game3 is coming,textMessageEvent,,22667.452
2026-04-26T20:04:03.214Z,UCjWHI526eSG34OBxr1jL9pQ,@emanuelsantana3517,that baron call ,neutral,that baron call,textMessageEvent,,22672.053
2026-04-26T20:04:03.466Z,UCaUrKWNHTVbzVb1VqVBTYRg,@businesstime15,"noc so easy 2, ive seen gryffinn dominate on it and I think he's okay",neutral,noc so easy,textMessageEvent,,22672.274
2026-04-26T20:04:04.830Z,UC4RA3yHiXaya-Thrzv2IIsA,@jeffyboyreloaded,what is FNC macro where milio and lucian are top lane for no reason?,questioning,question,textMessageEvent,,22673.652
2026-04-26T20:04:07.986Z,UC9LM4jqj5sYYuu7BLERGv1A,@NarkoManic-f1s,everyone should be happy with another game but KC wins this,neutral,everyone should be,textMessageEvent,,22676.999
2026-04-26T20:04:10.925Z,UCf08cz69g6uLUI7XIIESW2w,@Eyes_2See,Khazix scales really well. Ultimate upgrades and all that,neutral,khazix scales really,textMessageEvent,,22679.937
2026-04-26T20:04:14.367Z,UCXqOfa7BCzWjaVxYBUuGlMQ,@therosecats5298,B-Busio?,questioning,question,textMessageEvent,,22683.471
2026-04-26T20:04:19.387Z,UCFXP_15Ow8bS9NQJDOCAs7A,@koleenmiranda5605,KC >>> KT,high-energy,all caps reaction,textMessageEvent,,22688.261
2026-04-26T20:04:19.654Z,UC7aaF0f6n9B27JrqRkP7L7A,@Danny-hu9tv,Ok so now do we get KC baron throw? The reverse throw???,questioning,question,textMessageEvent,,22688.49
2026-04-26T20:04:22.775Z,UC35wA35JrHRNsyv8tInKUBQ,@dime007,fnc took only 2 turrets,neutral,fnc took only,textMessageEvent,,22691.877
2026-04-26T20:04:22.809Z,UCeaLLmWMlUOdFBizftg-okQ,@Jayynoz.,"I'm so confused, they had azir tp to bot all they had to do was rush baron and instead they peel off letitng azir walk to it??",questioning,question,textMessageEvent,,22691.911
2026-04-26T20:04:32.636Z,UC97NnlSd410aiIXFG8QtupA,@trsntyllj4476,Blue Wall buff ,neutral,blue wall buff,textMessageEvent,,22701.67
2026-04-26T20:04:36.304Z,UCW1dMoFnfkRsElSRMl_eS8Q,@Katenkiokotsu,"Fnc got rid of Humanoid but they kept RAzork when both of this player were the problem, the fact that razork can play pantheon and just pantheon doesn't make him a good player",neutral,fnc got rid,textMessageEvent,,22705.367
2026-04-26T20:04:37.525Z,UCTqRkVVNGrP2i4u-bl0KfBA,@klausrjkjr8852,"schedule sucks, really hope they change it ned season",neutral,schedule sucks really,textMessageEvent,,22706.354
2026-04-26T20:04:39.692Z,UC1nirz5ukPoB-tWZrmJNe_Q,@spongebobby5734,i knew fnatic was going to throw that game,neutral,i knew fnatic,textMessageEvent,,22708.52
2026-04-26T20:04:45.680Z,UCXoh5DFV95M3TZTUM93avYA,@thatonekid304,current kt would roll kc a hundred times over,neutral,current kt would,textMessageEvent,,22714.77
2026-04-26T20:04:45.756Z,UCgbw9RmFZfbCWfqxUwSrWpw,@karimzamzam4356,is corki getting buffed ? ,questioning,question,textMessageEvent,,22714.773
2026-04-26T20:04:54.945Z,UCTZ3eS6H4sTI6dvBxrDn-0Q,@OneWingedRose,LR would solo,neutral,lr would solo,textMessageEvent,,22723.909
2026-04-26T20:04:57.349Z,UCKrZ4xu0OHtQOoEllw_3Nug,@MrDrpepperface,GO NEXT. KC ARE BACK,high-energy,all caps reaction,textMessageEvent,,22726.374
2026-04-26T20:05:00.304Z,UCaUrKWNHTVbzVb1VqVBTYRg,@businesstime15,"shen top woulda been good with noc, just realized",neutral,shen top woulda,textMessageEvent,,22729.373
2026-04-26T20:05:07.953Z,UCXqOfa7BCzWjaVxYBUuGlMQ,@therosecats5298,Its gonna be a lil hard to change the schedule with LCS right after this,neutral,its gonna be,textMessageEvent,,22737.026
2026-04-26T20:05:13.586Z,UCqv9uHfZyn6dIQLB9joj21A,@brianh7861,0,neutral,0,textMessageEvent,,22742.503
2026-04-26T20:05:18.239Z,UCsY7bUrHvFfjFLCE4Ha0afw,@iluv3dcr,es gg,positive,praise,textMessageEvent,,22747.128
2026-04-26T20:05:20.306Z,UC35wA35JrHRNsyv8tInKUBQ,@dime007,fnc need to push more,neutral,fnc need to,textMessageEvent,,22749.199
2026-04-26T20:05:22.672Z,UCROZsKb2XozHXCyEDXxcHLQ,@ParvaPatel-i3p,razrok took all the gold early and he doesnt scale,neutral,razrok took all,textMessageEvent,,22751.71
2026-04-26T20:05:27.980Z,UCsY7bUrHvFfjFLCE4Ha0afw,@iluv3dcr,this is 3-1 for kc,neutral,this is 3,textMessageEvent,,22757.006
2026-04-26T20:05:35.788Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,@nayra.mp4 I hate when noc players start ulting back line insta when it's impossible,neutral,nayra mp4 i,textMessageEvent,,22764.575
2026-04-26T20:05:38.210Z,UCRYEZn34ZL2OpPiV6ySbDGA,@ranger94,3-1?! ,questioning,question,textMessageEvent,,22767.28
2026-04-26T20:05:40.484Z,UC_lOr0OovCrE3nAIxYHzsyA,@orlandoblacksmith5297,I see the doxxing defender again,neutral,i see the,textMessageEvent,,22769.55
2026-04-26T20:05:42.960Z,UCKrZ4xu0OHtQOoEllw_3Nug,@MrDrpepperface,the high of coming back is greater than the high of trying to keep control,neutral,the high of,textMessageEvent,,22771.967
2026-04-26T20:05:50.132Z,UC7aaF0f6n9B27JrqRkP7L7A,@Danny-hu9tv,@ParvaPatel-i3p Yea but nobody in fnc scales well. Maybe Akali???,questioning,question,textMessageEvent,,22779.2
2026-04-26T20:05:57.048Z,UChqAXZuGLB2UsY3CTEQVcfQ,@keffkevv,@iluv3dcr interesting ,neutral,iluv3dcr interesting,textMessageEvent,,22786.092
2026-04-26T20:05:58.824Z,UChDbdTtfaDvJE0-8GRNCTpQ,@nayra.mp4,NOOOOOOO,high-energy,all caps reaction,textMessageEvent,,22787.897
2026-04-26T20:05:59.926Z,UCsY7bUrHvFfjFLCE4Ha0afw,@iluv3dcr,yes,neutral,yes,textMessageEvent,,22788.964
2026-04-26T20:06:02.184Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,why the fck,neutral,why the fck,textMessageEvent,,22791.041
2026-04-26T20:06:02.297Z,UCikTwAvfL19MfYCnrh_s8WQ,@Hondaa2000,Again this noc,neutral,again this noc,textMessageEvent,,22791.228
2026-04-26T20:06:04.388Z,UC4RA3yHiXaya-Thrzv2IIsA,@jeffyboyreloaded,RAZORK AGAIN????,questioning,question,textMessageEvent,,22793.24
2026-04-26T20:06:08.304Z,UCm3_QsIp7E7rwXqnooCXcZw,@charbelmaroun3274,AGAIN THIS USDUUVOJNEOVNOEVI,high-energy,all caps reaction,textMessageEvent,,22797.387
2026-04-26T20:06:09.356Z,UCjWHI526eSG34OBxr1jL9pQ,@emanuelsantana3517,Nocturne deleted LMAOO,positive/humor,laughing reaction,textMessageEvent,,22798.468
2026-04-26T20:06:09.643Z,UCDcrQfmsHRJk99n9sBAcEOQ,@gabrielcarvajal5666,omg ,neutral,omg,textMessageEvent,,22798.725
2026-04-26T20:06:10.321Z,UCXoh5DFV95M3TZTUM93avYA,@thatonekid304,another noctorne throw,neutral,another noctorne throw,textMessageEvent,,22799.436
2026-04-26T20:06:16.648Z,UCP5AQFS9OEdVXxUTax2yL6w,@mynameismare,what is fhat corki dmg,neutral,what is fhat,textMessageEvent,,22805.533
2026-04-26T20:06:18.744Z,UCZZwvHziMCfZ45z7JwKGRnQ,@FadaNazarulloh,corki damage,neutral,corki damage,textMessageEvent,,22807.813
2026-04-26T20:06:20.603Z,UCXqOfa7BCzWjaVxYBUuGlMQ,@therosecats5298,BARON THIRDWHEEL ,high-energy,all caps reaction,textMessageEvent,,22809.602
2026-04-26T20:06:20.875Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,chilli wait for ur fcken moment,neutral,chilli wait for,textMessageEvent,,22809.879
2026-04-26T20:06:21.331Z,UC7aaF0f6n9B27JrqRkP7L7A,@Danny-hu9tv,KC played this soooo ncie man,neutral,kc played this,textMessageEvent,,22810.328
2026-04-26T20:06:26.511Z,UCtfYOoRXSdM4X_7lKZ0pzkw,@Pannister,Game3,neutral,game3,textMessageEvent,,22815.668
2026-04-26T20:06:26.653Z,UCsY7bUrHvFfjFLCE4Ha0afw,@iluv3dcr,is no way for fnc to win the next two matches,neutral,is no way,textMessageEvent,,22815.723
2026-04-26T20:06:29.259Z,UChDbdTtfaDvJE0-8GRNCTpQ,@nayra.mp4,"@khalidaabdelnaser8842 I don't lke Noc bc it's always do or die, very volatile",neutral,khalidaabdelnaser8842 i don't,textMessageEvent,,22818.356
2026-04-26T20:06:30.050Z,UC6VUW6hgzEdLFAvfQDWviOg,@M_Seaghoull,sion was the worst pick,neutral,sion was the,textMessageEvent,,22819.064
2026-04-26T20:06:30.759Z,UC9LM4jqj5sYYuu7BLERGv1A,@NarkoManic-f1s,razork or selfmade lmao every fnc jungle sucked since broxah,positive/humor,laughing reaction,textMessageEvent,,22819.77
2026-04-26T20:06:32.817Z,UCuH6QZJUA34JOMDrqwyzHmg,@bomor5725,kc 2-1,neutral,kc 2 1,textMessageEvent,,22821.68
2026-04-26T20:06:33.571Z,UCkcWuFHAMr9ZzVq-EPWE-fQ,@uspituspi2471,yike best jg in world,neutral,yike best jg,textMessageEvent,,22822.35
2026-04-26T20:06:33.503Z,UChDbdTtfaDvJE0-8GRNCTpQ,@nayra.mp4,KEKW,high-energy,all caps reaction,textMessageEvent,,22822.357
2026-04-26T20:06:34.304Z,UC97NnlSd410aiIXFG8QtupA,@trsntyllj4476,YEEEES KC ,high-energy,all caps reaction,textMessageEvent,,22823.078
2026-04-26T20:06:34.652Z,UCqsKz0LhFQha3U0ktuuEw7Q,@normancraytor6749,upset cant carry,neutral,upset cant carry,textMessageEvent,,22823.467
2026-04-26T20:06:35.049Z,UCLv-7SRjy-nsrmTGIpf434w,@daveinglis2,upset really good at kda. rarely dies. doesn't do much but rarely dies,neutral,upset really good,textMessageEvent,,22823.826
2026-04-26T20:06:35.258Z,UCFSFDpfZX55U0eIlWs0JniA,@TangibleHazelnut7,I don’t get why fnc is playing like this,neutral,i don t,textMessageEvent,,22824.074
2026-04-26T20:06:35.523Z,UC2101HIj4FSWe3pjyY3OhNw,@AnirbanMitra-r4p,yeah kc is outplaying them,neutral,yeah kc is,textMessageEvent,,22824.376
2026-04-26T20:06:35.698Z,UC1nirz5ukPoB-tWZrmJNe_Q,@spongebobby5734,rappel lmaoo,positive/humor,laughing reaction,textMessageEvent,,22824.476
2026-04-26T20:06:35.880Z,UCYKnjuj2S9SDgjHugk3XzgQ,@mean7871,kick razork pls,neutral,kick razork pls,textMessageEvent,,22824.743
2026-04-26T20:06:36.021Z,UCiX8-M0A6vylnitr8XUHIgg,@lucashenze182x,every game this guy picks nocturne dies in the same way,neutral,every game this,textMessageEvent,,22824.844
2026-04-26T20:06:38.068Z,UCaUrKWNHTVbzVb1VqVBTYRg,@businesstime15,fnc tricked us,neutral,fnc tricked us,textMessageEvent,,22827.116
2026-04-26T20:06:39.531Z,UC3WB3WXlxSNo_VxYGEnG7Ew,@lasim5459,wow,neutral,wow,textMessageEvent,,22828.585
2026-04-26T20:06:39.766Z,UCWC9OQlZ2G8QSflXamtRQJA,@parad0x_223,ACEEEEE,high-energy,all caps reaction,textMessageEvent,,22828.882
2026-04-26T20:06:39.992Z,UCDcrQfmsHRJk99n9sBAcEOQ,@gabrielcarvajal5666,GG,positive,praise,textMessageEvent,,22829.044
2026-04-26T20:06:40.559Z,UCW1dMoFnfkRsElSRMl_eS8Q,@Katenkiokotsu,Lucian is such a useless champ LUL,neutral,lucian is such,textMessageEvent,,22829.6
2026-04-26T20:06:42.841Z,UCv0WOx7KgyCTFqhcLreU8rA,@Nobody-et2cr,top diff,neutral,top diff,textMessageEvent,,22831.918
2026-04-26T20:06:42.943Z,UCsY7bUrHvFfjFLCE4Ha0afw,@iluv3dcr,loose a baron is a mental break,neutral,loose a baron,textMessageEvent,,22832.014
2026-04-26T20:06:43.954Z,UCtOm6hTpfqW510FZkVMfncA,@cmat45,gg,positive,praise,textMessageEvent,,22833.028
2026-04-26T20:06:43.996Z,UCo6Y6_3hRpJxFh3HfwqokCw,@LoveHrtz333,Why even try just leave it guys,neutral,why even try,textMessageEvent,,22833.072
2026-04-26T20:06:45.354Z,UCNaao2yx6eVgaWk5BPmVZcQ,@kendharwinbenitez1185,Let's go KC,neutral,let's go kc,textMessageEvent,,22834.472
2026-04-26T20:06:45.922Z,UCWC9OQlZ2G8QSflXamtRQJA,@parad0x_223,W ACEEEEE,high-energy,all caps reaction,textMessageEvent,,22835.076
2026-04-26T20:06:46.508Z,UCVp3djCN4QM7LDHIEuFJYLg,@spylockout,Upset deserves better,neutral,upset deserves better,textMessageEvent,,22835.582
2026-04-26T20:06:47.986Z,UC1351pR0h0JvB3dXwmEKaiQ,@HoangTheHiep-hk4xc,Niceeee,neutral,niceeee,textMessageEvent,,22837.042
2026-04-26T20:06:48.310Z,UC97NnlSd410aiIXFG8QtupA,@trsntyllj4476,CANNAAAA,high-energy,all caps reaction,textMessageEvent,,22837.322
2026-04-26T20:06:49.492Z,UCrDD_iAAwB6bj61rSftUXWg,@jasonosunkoya,GG,positive,praise,textMessageEvent,,22838.503
2026-04-26T20:06:50.130Z,UCGJQCxHup6pOVZb8WA1MGXA,@jorgeantonioquispecueva8257,lmaooo,positive/humor,laughing reaction,textMessageEvent,,22839.178
2026-04-26T20:06:50.734Z,UC6VUW6hgzEdLFAvfQDWviOg,@M_Seaghoull,sion was honestly such a terrible pick,negative,criticism,textMessageEvent,,22839.746
2026-04-26T20:06:52.680Z,UCXqOfa7BCzWjaVxYBUuGlMQ,@therosecats5298,THE FING CROWD GOES WILD WELCOME TO SHIRATORIZAWA FELLAS,high-energy,all caps reaction,textMessageEvent,,22841.812
2026-04-26T20:06:52.979Z,UCR-DA8Meri6Pi6kIDaHnMCQ,@javel1n2395,kcinema,neutral,kcinema,textMessageEvent,,22842.073
2026-04-26T20:06:53.137Z,UCrDD_iAAwB6bj61rSftUXWg,@jasonosunkoya,what a turn around,neutral,what a turn,textMessageEvent,,22842.231
2026-04-26T20:06:54.103Z,UChDbdTtfaDvJE0-8GRNCTpQ,@nayra.mp4,,unclear,empty message,textMessageEvent,,22843.234
2026-04-26T20:06:54.447Z,UCESLQDbUSrOWFz03-KfUlkg,@franciscofuenzalida3577,"Velja, come and replace razork",neutral,velja come and,textMessageEvent,,22843.586
2026-04-26T20:06:55.507Z,UC1peogobD8NG9iLSvoxuxsg,@blablupp13,Razork has to be a meme,neutral,razork has to,textMessageEvent,,22844.6
2026-04-26T20:06:56.347Z,UC35wA35JrHRNsyv8tInKUBQ,@dime007,see how they all 5 attack the baron ? Not like fnatic,questioning,question,textMessageEvent,,22845.441
2026-04-26T20:06:57.042Z,UCPawoz987dVArdBzftTUE8Q,@dreamnight4513,LOL RIP 2.0 GUY,positive/humor,laughing reaction,textMessageEvent,,22846.15
2026-04-26T20:06:57.793Z,UC3WB3WXlxSNo_VxYGEnG7Ew,@lasim5459,amazing come back from kc,neutral,amazing come back,textMessageEvent,,22846.862
2026-04-26T20:07:01.217Z,UC3uxWIRcnLIiCcA4ILvHjkg,@panconqueso333-6f,Upset and Razork need to be gone,neutral,upset and razork,textMessageEvent,,22850.362
2026-04-26T20:07:01.314Z,UCTqRkVVNGrP2i4u-bl0KfBA,@klausrjkjr8852,Please just play G2 for final tonight. would be 0-10,neutral,please just play,textMessageEvent,,22850.392
2026-04-26T20:07:02.362Z,UCAR4BJZ8H-oLDNWxnfJlrEA,@blazecosko7506,ACE.,high-energy,all caps reaction,textMessageEvent,,22851.211
2026-04-26T20:07:03.341Z,UCW1dMoFnfkRsElSRMl_eS8Q,@Katenkiokotsu,Razork deals literally 0 damage,neutral,razork deals literally,textMessageEvent,,22852.188
2026-04-26T20:07:05.605Z,UCsY7bUrHvFfjFLCE4Ha0afw,@iluv3dcr,VIVA LATAM,high-energy,all caps reaction,textMessageEvent,,22854.42
2026-04-26T20:07:06.809Z,UCp1qyDrHhsLk2OPBjUQcrcw,@ÁlvaroGómez-f2i,upset doing nothing all game,neutral,upset doing nothing,textMessageEvent,,22855.871
2026-04-26T20:07:07.622Z,UC3tjl8L_ZKs-I7M3t4Z5Wow,@TargaWant,Korean top is different,neutral,korean top is,textMessageEvent,,22856.765
2026-04-26T20:07:09.318Z,UCaUrKWNHTVbzVb1VqVBTYRg,@businesstime15,"razork just too aggressive, he just had to farm",neutral,razork just too,textMessageEvent,,22858.41
2026-04-26T20:07:10.518Z,UCm3_QsIp7E7rwXqnooCXcZw,@charbelmaroun3274,nah how does he do the same exact play and fail again and again,neutral,nah how does,textMessageEvent,,22859.581
2026-04-26T20:07:10.535Z,UCm-LxdsF0dSKTz7pGV57jhw,@rozowyalicorn,1 vs 5 without GA again  ,neutral,1 vs 5,textMessageEvent,,22859.598
2026-04-26T20:07:10.873Z,UCWRmPJ1dWGuTAnNg2muqvlQ,@Paroxysus,kc razork fr,neutral,kc razork fr,textMessageEvent,,22859.931
2026-04-26T20:07:11.712Z,UCfCwrT51LpHYqXb55mbLveA,@youngpierre9027,Nocturne bad ,negative,criticism,textMessageEvent,,22860.771
2026-04-26T20:07:18.780Z,UCjWHI526eSG34OBxr1jL9pQ,@emanuelsantana3517,Corki deleted Noc ,neutral,corki deleted noc,textMessageEvent,,22867.905
2026-04-26T20:07:23.736Z,UC1nirz5ukPoB-tWZrmJNe_Q,@spongebobby5734,vmadi did nothing in the fight,neutral,vmadi did nothing,textMessageEvent,,22872.8
2026-04-26T20:07:31.800Z,UCp1qyDrHhsLk2OPBjUQcrcw,@ÁlvaroGómez-f2i,with noah Fnc free win,neutral,with noah fnc,textMessageEvent,,22880.834
2026-04-26T20:07:32.256Z,UCASc6sEjFZfdQOsR6LSX0Ig,@antwanefr,"razork has always been so bad, i have no clue how he is a pro ",negative,criticism,textMessageEvent,,22881.33
2026-04-26T20:07:33.196Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,@nayra.mp4 nah smart players wait for their perfect moment but hmmmmmmmmm....,neutral,nayra mp4 nah,textMessageEvent,,22882.232
2026-04-26T20:07:33.833Z,UCmfvxTRuZFe74toYjSB4eMQ,@lordzeb121,@M_Seaghoull it was working until Yike stole the baron and flipped the whole game though,neutral,m seaghoull it,textMessageEvent,,22882.868
2026-04-26T20:07:38.571Z,UCD9Z1w_UjjX2nJvA2VkEMdw,@Bruno-ab-19,???????,questioning/confusion,question mark,textMessageEvent,,22887.695
2026-04-26T20:07:39.739Z,UCaUrKWNHTVbzVb1VqVBTYRg,@businesstime15,"Sion filler pick, shen woulda been good or anyone with engage with noc r",neutral,sion filler pick,textMessageEvent,,22888.827
2026-04-26T20:07:41.225Z,UCXqOfa7BCzWjaVxYBUuGlMQ,@therosecats5298,STAY BACK don't overextend,neutral,stay back don't,textMessageEvent,,22890.341
2026-04-26T20:07:43.347Z,UCikTwAvfL19MfYCnrh_s8WQ,@Hondaa2000,way too late killin Renek ,neutral,way too late,textMessageEvent,,22892.422
2026-04-26T20:07:43.715Z,UCR-DA8Meri6Pi6kIDaHnMCQ,@javel1n2395,canna why,neutral,canna why,textMessageEvent,,22892.761
2026-04-26T20:07:44.107Z,UCDcrQfmsHRJk99n9sBAcEOQ,@gabrielcarvajal5666,OK,neutral,ok,textMessageEvent,,22893.154
2026-04-26T20:07:48.449Z,UCDooGsh36ivjO-LbkVfjzIg,@njap5279,Canna is troll,neutral,canna is troll,textMessageEvent,,22897.516
2026-04-26T20:07:51.913Z,UCkcWuFHAMr9ZzVq-EPWE-fQ,@uspituspi2471,yike best jg in world,neutral,yike best jg,textMessageEvent,,22900.983
2026-04-26T20:07:52.375Z,UCgbw9RmFZfbCWfqxUwSrWpw,@karimzamzam4356,corki damg is insane,neutral,corki damg is,textMessageEvent,,22901.45
2026-04-26T20:07:54.111Z,UC5R-DByk8YwEVXMrWF3e3jw,@asiyt_,See it works when you dont go in 1v5 lmao,positive/humor,laughing reaction,textMessageEvent,,22903.182
2026-04-26T20:07:54.282Z,UC4RA3yHiXaya-Thrzv2IIsA,@jeffyboyreloaded,wow that was a massivemistake after canna has played an S tier game so far,neutral,wow that was,textMessageEvent,,22903.352
2026-04-26T20:07:57.098Z,UCZSkRZvyaJLZMhSW0tAxTwA,@NNAini30,7k gold,neutral,7k gold,textMessageEvent,,22906.237
2026-04-26T20:08:01.524Z,UC9LM4jqj5sYYuu7BLERGv1A,@NarkoManic-f1s,canna felt bad did some charity for fnc,negative,criticism,textMessageEvent,,22910.547
2026-04-26T20:08:03.225Z,UCrvnnXzX7kXt32scGxwyaTQ,@Salem29Al,Canna want to 2-0?,questioning,question,textMessageEvent,,22912.407
2026-04-26T20:08:10.464Z,UC1nirz5ukPoB-tWZrmJNe_Q,@spongebobby5734,eu teams need to stop picking kha eiw,neutral,eu teams need,textMessageEvent,,22919.577
2026-04-26T20:08:12.672Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",neutral,racism sexism or,textMessageEvent,,22921.722
2026-04-26T20:08:12.826Z,UCTqRkVVNGrP2i4u-bl0KfBA,@klausrjkjr8852,lol its EU but. KC need import to loose 0-2??????,questioning,question,textMessageEvent,,22921.878
2026-04-26T20:08:14.872Z,UCx0Y6Oqngda5W7uJovdgJ9A,@homur7483,@uspituspi2471 im a yike fan but hes not even best in eu rn,neutral,uspituspi2471 im a,textMessageEvent,,22923.925
2026-04-26T20:08:18.294Z,UCy8nCuu1OrW6cHFI1rfHXRw,@khalidaabdelnaser8842,@nayra.mp4 he just go in like robot,neutral,nayra mp4 he,textMessageEvent,,22927.089
2026-04-26T20:08:18.701Z,UCK55Lycd_FnxA-3p3ZOm6SA,@samuellindgren-sw4ru,What is razork doing just full ult and die he is so bad man ,negative,criticism,textMessageEvent,,22927.492
2026-04-26T20:08:21.037Z,UCjWHI526eSG34OBxr1jL9pQ,@emanuelsantana3517,lmaoo,positive/humor,laughing reaction,textMessageEvent,,22929.89
2026-04-26T20:08:24.393Z,UCUoikmmmqj4_TwlYC2RItYQ,@TheRat_4,3 k top diff still remains from the previous game ,neutral,3 k top,textMessageEvent,,22933.476
2026-04-26T20:08:27.138Z,UCm3_QsIp7E7rwXqnooCXcZw,@charbelmaroun3274,wasting the GA like this ...,neutral,wasting the ga,textMessageEvent,,22936.175
2026-04-26T20:08:29.823Z,UCXqOfa7BCzWjaVxYBUuGlMQ,@therosecats5298,FNC is learning about Turrets oh dear oh dear,neutral,fnc is learning,textMessageEvent,,22938.892
